,comment_label,comment_predicted,comment_prob
2114,0,0,3.0479141e-05
2115,0,0,0.047602657
2116,0,0,8.664653e-06
2117,1,1,0.9962638
2118,0,0,2.2252814e-06
2119,0,0,1.5812602e-05
2120,1,1,0.9999968
2121,0,0,7.254362e-05
2122,0,0,2.078517e-05
2123,0,0,1.9638044e-06
2124,0,0,0.00056588
2125,0,0,0.00026947918
2126,0,0,7.4112795e-06
2127,0,0,5.967352e-05
2128,0,0,4.6838883e-05
2129,1,1,0.9993358
2130,1,1,0.9284088
2131,0,0,2.1233784e-06
2132,0,0,3.6688634e-06
2133,0,0,0.00015000567
2134,0,0,2.4061023e-06
2135,0,0,2.8188664e-05
2136,0,0,9.22347e-06
2137,0,0,3.3405393e-06
2138,0,0,2.1233784e-06
2139,0,0,2.5612824e-06
2140,1,1,0.5428027
2141,0,0,3.5633544e-05
2142,0,0,7.662102e-05
2143,0,1,0.99964297
2144,0,0,2.54135e-06
2145,1,1,0.9999964
2146,0,0,5.594338e-06
2147,1,1,0.9997131
2148,1,1,0.99683964
2149,0,0,0.0013045066
2150,0,0,9.3145936e-05
2151,0,0,3.6119832e-06
2152,0,0,1.892515e-05
2153,0,0,4.6838883e-05
2154,0,0,2.2252814e-06
2155,0,0,1.8342893e-05
2156,0,0,5.3491327e-05
2157,1,1,0.5044173
2158,1,0,0.0031726826
2159,0,0,2.8350803e-06
2160,1,1,0.9999939
2161,0,0,7.766952e-06
2162,1,1,0.8413048
2163,0,0,1.0533519e-05
2164,0,0,3.6403121e-06
2165,0,0,0.00084924564
2166,0,0,0.00012931564
2167,0,0,0.005001672
2168,0,0,4.069458e-05
2169,1,1,0.99990535
2170,0,0,0.0021912407
2171,0,0,6.439038e-06
2172,0,0,2.5019503e-06
2173,0,0,0.00094361923
2174,0,0,0.00052542303
2175,0,0,2.925075e-06
2176,0,0,0.0005976694
2177,1,1,0.94165415
2178,0,0,0.0016420668
2179,1,1,0.966156
2180,0,0,3.2887492e-06
2181,0,0,0.005281334
2182,0,0,4.13354e-05
2183,0,0,0.00015720345
2184,0,0,1.544631e-05
2185,0,0,2.5215732e-06
2186,1,0,0.4377634
2187,1,0,0.0041824942
2188,0,0,1.9333584e-06
2189,0,0,0.000117744596
2190,0,0,5.4222187e-06
2191,0,0,1.9073577e-05
2192,0,0,0.00010071401
2193,0,0,9.895332e-06
2194,0,0,2.879726e-06
2195,0,0,1.736672e-05
2196,0,0,3.024196e-05
2197,0,0,0.00012830943
2198,0,0,6.4895394e-06
2199,1,1,0.9999924
2200,0,0,5.6497935e-05
2201,0,0,2.1568167e-06
2202,0,0,0.0005953407
2203,0,0,3.366739e-06
2204,0,0,6.748052e-06
2205,1,1,0.9999924
2206,0,0,0.00023597175
2207,1,1,0.9974885
2208,1,1,0.99983525
2209,0,0,9.3145936e-05
2210,0,0,0.0014381354
2211,1,1,0.99696034
2212,0,0,3.5008543e-06
2213,0,0,6.4895394e-06
2214,1,1,0.99899167
2215,0,0,0.06705629
2216,0,0,1.2805474e-05
2217,0,0,2.4490826e-05
2218,0,0,5.4222187e-06
2219,1,1,0.90312344
2220,0,0,0.0002824081
2221,0,0,0.0003029734
2222,0,0,5.255396e-06
2223,0,0,3.2444816e-05
2224,0,0,3.844935e-06
2225,0,0,3.314543e-06
2226,0,1,0.5814219
2227,0,0,1.631454e-05
2228,0,0,0.0006719278
2229,0,0,0.0010202174
2230,0,0,1.4174349e-05
2231,0,0,0.0014269596
2232,0,0,1.0783312e-05
2233,0,0,0.1161611
2234,0,0,2.350365e-06
2235,1,1,0.9999893
2236,0,0,0.00024346048
2237,0,0,0.0022343625
2238,0,0,0.2919893
2239,0,0,0.00012931564
2240,0,0,6.402006e-05
2241,0,0,0.05834584
2242,0,0,2.1737328e-06
2243,0,1,0.5436811
2244,0,0,0.0014493985
2245,0,0,0.00054847926
2246,0,0,1.32119585e-05
2247,0,0,2.350365e-06
2248,0,0,0.008881675
2249,0,0,4.7850945e-06
2250,0,0,4.6742484e-06
2251,0,0,2.0303693e-05
2252,1,1,0.9999951
2253,0,0,2.4061023e-06
2254,1,1,0.8490974
2255,1,1,0.9999808
2256,0,0,1.1478768e-05
2257,0,0,0.00017265156
2258,0,0,9.00981e-06
2259,1,1,0.9999658
2260,0,0,3.7636448e-05
2261,0,0,9.00981e-06
2262,0,0,1.0533519e-05
2263,0,1,0.9979888
2264,1,0,0.15215817
2265,0,0,0.0031115087
2266,0,0,0.00010229985
2267,0,0,1.165953e-05
2268,0,0,2.48248e-06
2269,0,0,2.5019503e-06
2270,0,0,9.666109e-06
2271,0,0,3.535625e-05
2272,0,0,0.0011925492
2273,0,0,0.0031236487
2274,0,0,5.682435e-06
2275,0,0,0.004591684
2276,1,1,0.9999621
2277,0,0,3.0479141e-05
2278,0,0,0.30569732
2279,0,0,8.220189e-05
2280,0,0,1.9638044e-06
2281,0,0,1.1478768e-05
2282,0,0,1.1478768e-05
2283,1,1,0.99983394
2284,1,1,0.9859364
2285,0,0,3.0415963e-06
2286,0,0,0.00014425986
2287,0,0,0.0044165556
2288,0,0,2.8130173e-06
2289,0,0,2.5813704e-06
2290,0,0,9.972941e-06
2291,0,0,6.5917343e-06
2292,0,0,0.036220055
2293,0,0,0.0032858334
2294,0,0,1.7917988e-05
2295,0,0,6.339211e-06
2296,0,0,2.2603244e-06
2297,0,0,1.5812602e-05
2298,0,0,1.7502925e-05
2299,0,0,1.9638044e-06
2300,0,0,0.00016093082
2301,0,0,2.1613141e-05
2302,0,0,5.9087965e-06
2303,0,0,2.4249737e-06
2304,0,0,1.9073577e-05
2305,0,0,0.079638734
2306,0,0,9.516251e-06
2307,0,0,0.0006070756
2308,0,0,0.000119598575
2309,0,0,0.24617071
2310,0,0,0.00024729347
2311,0,0,4.03779e-05
2312,0,0,0.0023596608
2313,1,1,0.99998474
2314,0,0,2.1068543e-06
2315,0,0,0.00023413582
2316,1,1,0.9999938
2317,0,0,0.003324437
2318,0,0,2.925075e-06
2319,0,0,1.8342893e-05
2320,0,0,5.9209164e-05
2321,1,1,0.9994093
2322,0,0,1.4738983e-05
2323,0,0,8.076349e-06
2324,0,0,1.2705822e-05
2325,0,0,0.0023413408
2326,1,1,0.9999875
2327,0,0,0.00024729347
2328,1,1,0.9999912
2329,1,1,0.9996259
2330,0,0,0.0004691764
2331,0,0,8.332718e-06
2332,0,0,4.6838883e-05
2333,0,0,2.207964e-06
2334,0,0,1.948522e-06
2335,0,0,0.00020502214
2336,0,0,7.296379e-06
2337,0,0,0.0016420668
2338,0,0,3.966986e-06
2339,0,0,2.8857117e-05
2340,0,0,9.993032e-05
2341,0,0,3.314543e-06
2342,0,0,3.2887492e-06
2343,0,0,2.8632558e-05
2344,0,0,2.2252814e-06
2345,0,0,5.594338e-06
2346,0,0,5.9087965e-06
2347,0,0,2.2125669e-05
2348,0,0,3.4736108e-06
2349,0,0,5.5076057e-06
2350,0,0,0.004248079
2351,0,0,5.5508026e-06
2352,0,0,0.14891149
2353,0,0,0.0006462033
2354,1,0,0.00026323833
2355,1,1,0.9999789
2356,0,0,6.192364e-06
2357,0,0,7.469407e-06
2358,0,0,2.5813704e-06
2359,0,0,0.00198004
2360,0,0,9.151693e-06
2361,1,1,0.99999666
2362,0,0,6.5404374e-06
2363,0,0,5.638214e-06
2364,0,0,3.6119832e-06
2365,0,0,4.720623e-05
2366,0,0,1.04515475e-05
2367,0,0,0.27279878
2368,0,0,0.008445627
2369,1,1,0.99999464
2370,0,0,0.04903962
2371,0,0,2.1907815e-06
2372,0,0,7.889263e-06
2373,1,1,0.988085
2374,0,0,3.2125656e-06
2375,1,1,0.9999964
2376,0,0,2.4631613e-06
2377,0,0,0.00010889691
2378,0,0,2.207964e-06
2379,0,0,3.7266393e-06
2380,0,0,4.898569e-06
2381,0,0,3.5559847e-06
2382,0,0,3.2887492e-06
2383,0,0,0.00019110432
2384,0,0,2.1233784e-06
2385,0,0,0.00012731104
2386,1,1,0.9906961
2387,0,0,1.0370214e-05
2388,0,0,0.005343256
2389,0,0,4.6742484e-06
2390,0,0,2.9480166e-06
2391,0,0,2.6688529e-05
2392,0,0,0.00519988
2393,0,0,0.00024346048
2394,0,0,1.1125608e-05
2395,0,0,3.4197574e-06
2396,0,0,0.0123361
2397,0,0,4.189971e-06
2398,0,0,1.005116e-05
2399,0,0,2.6842004e-06
2400,0,0,8.888085e-05
2401,0,0,4.255953e-06
2402,0,0,1.3954598e-05
2403,0,0,2.1737328e-06
2404,0,0,2.1737328e-06
2405,0,0,2.2252814e-06
2406,0,0,0.000621463
2407,0,0,0.018194368
2408,1,1,0.99999666
2409,0,0,1.04515475e-05
2410,0,0,1.4971084e-05
2411,0,0,2.1233784e-06
2412,0,0,9.915273e-05
2413,0,0,0.0006142272
2414,0,0,0.00017813111
2415,0,0,1.892515e-05
2416,0,0,3.844935e-06
2417,0,0,4.365878e-05
2418,0,0,2.7264703e-06
2419,0,0,1.2705822e-05
2420,0,0,0.0002959571
2421,0,0,2.6842004e-06
2422,0,0,4.908662e-05
2423,0,0,1.1478768e-05
2424,0,0,2.7478543e-06
2425,0,0,3.295573e-05
2426,0,0,1.1750976e-05
2427,0,0,0.009783876
2428,0,0,0.0017342081
2429,0,0,3.528312e-06
2430,0,0,5.093705e-06
2431,0,0,6.302759e-05
2432,0,0,0.00038747612
2433,0,0,5.594338e-06
2434,0,0,2.207964e-06
2435,0,0,0.0005680935
2436,0,0,3.535625e-05
2437,0,0,0.00016603847
2438,0,0,7.368593e-05
2439,0,0,0.00010975091
2440,1,1,0.98445636
2441,0,0,4.5753914e-05
2442,1,1,0.9999968
2443,1,1,0.99999666
2444,1,1,0.99999535
2445,0,1,0.9732915
2446,0,0,1.0289513e-05
2447,0,0,0.00056588
2448,0,0,0.2588877
2449,1,0,0.0031236487
2450,0,0,7.197912e-05
2451,0,0,0.024191486
2452,0,0,0.06705629
2453,0,0,0.00052133633
2454,0,0,7.4846226e-05
2455,0,1,0.99687636
2456,0,0,0.003524341
2457,0,0,0.017576884
2458,0,0,7.766952e-06
2459,0,0,8.2678725e-06
2460,1,1,0.99983394
2461,0,0,4.4951817e-06
2462,0,0,2.4682904e-05
2463,0,0,2.0303693e-05
2464,1,1,0.99963737
2465,0,0,2.4249737e-06
2466,1,1,0.9999963
2467,0,0,1.9792067e-06
2468,1,1,0.99999475
2469,0,0,9.818327e-06
2470,0,0,8.614651e-05
2471,0,0,5.9551394e-06
2472,0,0,4.5304373e-06
2473,0,0,5.8171895e-06
2474,0,0,4.0294567e-06
2475,0,0,2.902312e-06
2476,0,0,0.0026419468
2477,0,0,1.3631346e-05
2478,0,0,4.747857e-06
2479,0,0,0.01812472
2480,0,0,4.35688e-06
2481,0,0,2.8350803e-06
2482,0,0,9.368718e-06
2483,0,0,0.11318691
2484,0,0,3.426849e-05
2485,0,0,5.967352e-05
2486,0,0,9.22347e-06
2487,0,0,2.4682904e-05
2488,1,1,0.9999968
2489,0,0,9.972941e-06
2490,0,0,1.9988918e-05
2491,0,0,2.3873781e-06
2492,1,1,0.99966466
2493,0,0,2.3873781e-06
2494,0,0,5.4222187e-06
2495,0,0,3.4736108e-06
2496,0,0,0.0008167381
2497,0,0,2.2827997e-05
2498,0,0,8.0135e-06
2499,0,0,4.97571e-06
2500,0,0,2.54135e-06
2501,0,0,5.4647458e-06
2502,0,0,0.0004390453
2503,0,0,0.00049553596
2504,0,0,0.0012065897
2505,0,0,1.892515e-05
2506,1,1,0.9994622
2507,0,0,2.586743e-05
2508,0,0,7.0863265e-05
2509,0,0,0.00017400544
2510,0,0,0.00019563535
2511,0,0,3.6403121e-06
2512,0,0,0.00039204178
2513,1,1,0.99680245
2514,0,0,2.9944408e-06
2515,0,1,0.97112906
2516,0,0,3.138147e-06
2517,0,0,6.8009767e-06
2518,0,0,4.6017813e-06
2519,0,0,1.0289513e-05
2520,0,0,1.2805474e-05
2521,0,0,4.637873e-06
2522,0,0,0.0064381026
2523,0,0,1.5088502e-05
2524,0,0,0.0006462033
2525,0,0,0.0004322415
2526,0,0,0.10687689
2527,0,0,3.9054835e-06
2528,1,1,0.99999106
2529,0,0,0.0011925492
2530,1,1,0.99668854
2531,1,1,0.99898773
2532,0,0,5.0147346e-06
2533,0,0,2.1568167e-06
2534,0,0,0.005001672
2535,0,0,2.8573158e-06
2536,0,0,0.49154744
2537,0,0,9.295811e-06
2538,0,0,3.936115e-06
2539,0,0,3.1875652e-06
2540,0,0,6.4522144e-05
2541,0,0,1.0370214e-05
2542,0,0,1.2805474e-05
2543,0,0,2.6633118e-06
2544,0,0,5.173919e-06
2545,0,0,2.2780523e-06
2546,0,0,2.5813704e-06
2547,0,0,0.00075540564
2548,1,1,0.9999825
2549,0,0,0.0004029052
2550,0,0,1.8777875e-05
2551,0,0,0.00012731104
2552,0,0,6.6955386e-06
2553,0,0,0.004556114
2554,0,0,0.005576545
2555,0,0,0.00059302105
2556,1,1,0.99999285
2557,0,0,0.0033504236
2558,0,0,1.7778551e-05
2559,0,1,0.9408984
2560,0,0,9.295811e-06
2561,0,0,0.008610767
2562,0,0,6.439038e-06
2563,0,0,0.0011559009
2564,0,0,5.0147346e-06
2565,0,0,6.4895394e-06
2566,1,1,0.9999926
2567,0,0,1.1936025e-05
2568,0,0,2.1568167e-06
2569,0,0,0.000310156
2570,0,0,4.4602e-06
2571,1,1,0.999892
2572,1,1,0.99529994
2573,0,0,4.3910513e-06
2574,0,0,9.442197e-06
2575,0,0,4.2228335e-06
2576,0,0,6.402006e-05
2577,0,0,0.003692853
2578,0,0,2.5215732e-06
2579,0,0,0.0032224844
2580,0,0,5.1336556e-06
2581,0,0,0.0007733057
2582,0,0,0.018869255
2583,0,0,0.00017813111
2584,0,0,0.008030813
2585,1,1,0.98998636
2586,0,0,0.0006462033
2587,0,0,2.2252814e-06
2588,0,0,6.4895394e-06
2589,0,0,0.016340127
2590,0,0,4.13354e-05
2591,1,1,0.9999125
2592,0,1,0.91367656
2593,0,0,2.6274773e-05
2594,0,0,2.2427344e-06
2595,0,0,4.5659704e-06
2596,0,0,4.947159e-05
2597,0,0,1.2905907e-05
2598,0,0,4.289333e-06
2599,1,0,5.9209164e-05
2600,0,0,0.47645783
2601,1,0,0.0025409926
2602,1,1,0.995037
2603,0,0,5.1845658e-05
2604,0,0,8.664653e-06
2605,1,0,0.000115017356
2606,1,1,0.99984026
2607,0,0,0.00024536948
2608,0,0,5.0147346e-06
2609,0,0,1.5326108e-05
2610,0,0,6.192364e-06
2611,0,0,2.392351e-05
2612,0,0,1.2411497e-05
2613,0,0,2.6633118e-06
2614,0,0,0.0053225355
2615,0,0,2.0145691e-05
2616,1,1,0.9999943
2617,1,1,0.9999862
2618,0,0,2.7052529e-06
2619,0,0,0.10650459
2620,0,0,2.5612824e-06
2621,0,0,0.01433703
2622,0,0,0.00017400544
2623,0,0,2.586743e-05
2624,0,0,0.045183755
2625,0,0,3.528312e-06
2626,0,0,2.3687992e-06
2627,0,0,0.3006429
2628,0,0,4.898569e-06
2629,0,0,4.289333e-06
2630,0,0,1.0370214e-05
2631,0,0,2.4249737e-06
2632,0,0,4.4951817e-06
2633,0,0,2.4631613e-06
2634,0,0,9.09884e-05
2635,0,0,0.000104725565
2636,0,0,4.637873e-06
2637,0,0,1.3525267e-05
2638,1,1,0.9097468
2639,0,0,2.078517e-05
2640,0,0,1.005116e-05
2641,0,0,2.8350803e-06
2642,0,0,2.1400324e-06
2643,0,0,7.587032e-06
2644,1,1,0.5801737
2645,0,0,4.747857e-06
2646,1,1,0.9999777
2647,0,0,2.5813704e-06
2648,0,0,6.144174e-06
2649,0,0,2.4249737e-06
2650,0,0,1.3631346e-05
2651,0,1,0.7078088
2652,1,1,0.9999908
2653,0,0,0.000310156
2654,0,0,8.415109e-05
2655,0,0,1.948522e-06
2656,0,0,1.2314911e-05
2657,0,0,3.1137256e-06
2658,1,1,0.9996331
2659,0,0,2.0420332e-06
2660,0,0,6.0963603e-06
2661,0,0,2.2780523e-06
2662,1,1,0.9994766
2663,0,0,3.0415963e-06
2664,0,0,2.2603244e-06
2665,1,0,0.104294725
2666,0,0,0.11318691
2667,0,0,2.7052529e-06
2668,0,0,6.439038e-06
2669,0,0,1.0867886e-05
2670,1,0,0.21223202
2671,0,0,3.5838746e-06
2672,0,0,2.4631613e-06
2673,0,0,0.000119598575
2674,0,0,2.3320747e-06
2675,0,0,0.00024346048
2676,0,0,3.875091e-06
2677,0,0,0.0016743992
2678,0,0,7.469407e-06
2679,0,0,0.0005636751
2680,0,0,9.993032e-05
2681,0,0,0.0032858334
2682,1,1,0.99900347
2683,0,0,7.889263e-06
2684,0,0,0.0057749297
2685,0,0,7.4112795e-06
2686,0,0,3.6403121e-06
2687,0,0,3.6478537e-05
2688,0,0,0.006097562
2689,0,0,4.4346274e-05
2690,0,0,1.1039027e-05
2691,0,0,3.3737226e-05
2692,0,0,0.016340127
2693,1,1,0.99998784
2694,1,0,0.012722708
2695,0,0,3.966986e-06
2696,0,0,2.7751648e-05
2697,0,0,0.25460163
2698,0,0,0.0003433
2699,0,0,3.2887492e-06
2700,0,0,0.00039511538
2701,0,0,1.0129991e-05
2702,1,1,0.98780584
2703,1,1,0.9999958
2704,0,0,0.00059071044
2705,1,1,0.99998593
2706,0,0,0.00035281325
2707,0,0,2.971138e-06
2708,0,0,1.5567455e-05
2709,0,0,0.00016865275
2710,0,0,2.6274773e-05
2711,0,0,0.0010733063
2712,0,0,1.30071285e-05
2713,0,0,1.9638044e-06
2714,0,0,0.004198795
2715,1,0,0.0020829707
2716,0,0,2.3139264e-06
2717,0,0,0.0002959571
2718,0,0,0.0007350449
2719,0,0,1.0129991e-05
2720,0,0,2.54135e-06
2721,0,0,0.3083985
2722,0,0,2.295919e-06
2723,0,0,4.157365e-06
2724,0,0,0.00011591935
2725,0,0,0.0004897656
2726,0,0,9.4612624e-05
2727,0,0,0.06928941
2728,0,0,1.76402e-05
2729,0,0,9.7419215e-06
2730,0,0,1.0289513e-05
2731,1,1,0.9998233
2732,0,0,0.00046010586
2733,0,0,3.2887492e-06
2734,0,0,5.874842e-05
2735,0,0,4.5659704e-06
2736,1,1,0.99998105
2737,0,0,2.0580492e-06
2738,0,0,0.000493605
2739,0,0,0.023197627
2740,0,0,3.7558677e-06
2741,0,0,6.748052e-06
2742,0,0,4.255953e-06
2743,0,0,7.646538e-06
2744,1,1,0.99268264
2745,0,0,0.008251599
2746,0,0,3.5838746e-06
2747,0,0,6.2050494e-05
2748,1,1,0.9999964
2749,0,0,2.8350803e-06
2750,0,0,1.6832411e-05
2751,0,0,1.6061611e-05
2752,1,1,0.99999225
2753,0,0,7.1832605e-06
2754,0,0,0.0017752605
2755,0,0,5.2662068e-05
2756,1,1,0.99983394
2757,0,0,7.197912e-05
2758,0,0,0.00012830943
2759,0,0,2.1233784e-06
2760,0,0,0.0016678823
2761,0,0,3.4736108e-06
2762,0,0,9.83812e-05
2763,0,0,0.0040701376
2764,1,1,0.99999607
2765,0,0,1.8777875e-05
2766,0,0,0.005641909
2767,0,0,2.5215732e-06
2768,0,0,0.00012436225
2769,0,0,6.9622565e-06
2770,0,0,6.339211e-06
2771,0,0,3.6119832e-06
2772,0,0,3.5838746e-06
2773,0,0,0.00060945016
2774,0,0,2.971138e-06
2775,0,0,5.0540657e-06
2776,0,0,0.15830442
2777,0,0,2.3320747e-06
2778,0,0,3.3737226e-05
2779,0,0,0.011777843
2780,0,0,0.00042058743
2781,0,0,5.2144983e-06
2782,0,0,2.1400324e-06
2783,0,0,6.439038e-06
2784,0,0,2.642586e-06
2785,0,0,0.00046552691
2786,0,0,2.9541427e-05
2787,0,0,3.0179267e-06
2788,0,0,0.0001313518
2789,0,0,4.870464e-05
2790,0,1,0.71353143
2791,1,1,0.9997868
2792,0,0,3.5008543e-06
2793,0,0,7.951138e-06
2794,0,0,3.2631558e-06
2795,0,0,1.9792067e-06
2796,0,0,0.16721867
2797,0,0,1.2805474e-05
2798,1,1,0.99948466
2799,0,0,6.4895394e-06
2800,0,0,8.076349e-06
2801,0,0,0.003960788
2802,0,0,1.5936621e-05
2803,0,0,2.6016164e-06
2804,0,0,2.7052529e-06
2805,0,0,0.0005976694
2806,0,0,2.3320747e-06
2807,0,0,2.0303693e-05
2808,0,0,3.0894944e-06
2809,0,0,2.7969301e-05
2810,0,0,6.302759e-05
2811,0,0,3.7853251e-06
2812,0,0,2.0303693e-05
2813,0,1,0.9071478
2814,0,0,5.4647458e-06
2815,0,0,0.00022693386
2816,0,1,0.7025301
2817,0,0,4.908662e-05
2818,1,0,9.535461e-05
2819,0,0,9.915273e-05
2820,0,0,2.971138e-06
2821,0,0,0.0022783307
2822,1,1,0.9997063
2823,0,0,3.426849e-05
2824,0,0,0.0065134983
2825,0,0,2.1068543e-06
2826,0,0,2.2427344e-06
2827,0,1,0.8893368
2828,0,0,2.8130173e-06
2829,0,0,1.7097478e-05
2830,1,1,0.9999962
2831,0,0,0.00091819005
2832,0,0,9.590888e-06
2833,1,0,0.16995624
2834,0,0,1.1478768e-05
2835,0,0,0.008478402
2836,0,0,0.00059071044
2837,0,0,0.00017400544
2838,0,0,0.0063143647
2839,0,0,3.875091e-06
2840,0,0,3.1875652e-06
2841,0,0,0.00046190585
2842,0,0,0.44083032
2843,0,0,1.4624285e-05
2844,0,0,0.0001344663
2845,0,0,6.8543172e-06
2846,0,0,2.4631613e-06
2847,1,0,3.734357e-05
2848,0,0,5.638214e-06
2849,0,0,2.7478543e-06
2850,1,1,0.9999957
2851,0,0,3.4465788e-06
2852,0,0,2.9480166e-06
2853,0,0,3.3474687e-05
2854,0,0,0.0016356753
2855,0,0,5.173919e-06
2856,0,0,2.6842004e-06
2857,0,0,0.0007793661
2858,0,0,4.0294567e-06
2859,0,0,4.5659704e-06
2860,0,1,0.5232681
2861,0,0,0.00016219282
2862,0,0,0.0008295892
2863,0,0,2.9944408e-06
2864,0,0,0.021246698
2865,0,1,0.9119669
2866,1,1,0.99999595
2867,0,1,0.81420064
2868,0,0,3.237762e-06
2869,0,0,0.005001672
2870,0,0,2.7052529e-06
2871,0,0,5.093705e-06
2872,0,0,5.682435e-06
2873,1,1,0.9755304
2874,0,0,2.3139264e-06
2875,0,0,6.289879e-06
2876,0,0,2.026142e-06
2877,0,0,9.7419215e-06
2878,1,1,0.99954
2879,0,0,1.3846005e-05
2880,0,0,0.0028671585
2881,1,1,0.9999517
2882,1,1,0.9999968
2883,0,0,1.0867886e-05
2884,0,0,6.3889293e-06
2885,0,0,0.027169233
2886,0,0,2.4249737e-06
2887,1,1,0.99999356
2888,0,0,2.9944408e-06
2889,0,0,1.0616134e-05
2890,0,0,2.178265e-05
2891,0,0,0.00081038737
2892,0,0,0.00041245588
2893,0,0,9.368718e-06
2894,0,0,9.6856085e-05
2895,0,0,4.898569e-06
2896,0,0,1.2411497e-05
2897,1,1,0.9999957
2898,0,0,0.0018315102
2899,0,1,0.648355
2900,0,0,0.0005233757
2901,0,0,4.6017813e-06
2902,1,1,0.9998969
2903,0,0,2.1568167e-06
2904,0,0,5.255396e-06
2905,1,1,0.9999962
2906,0,0,0.0014895174
2907,0,0,8.203533e-06
2908,0,0,0.00014425986
2909,0,0,3.2887492e-06
2910,0,0,0.0022518474
2911,1,1,0.9273633
2912,1,0,0.013222822
2913,0,0,1.30071285e-05
2914,0,0,2.295919e-06
2915,0,0,0.0021322616
2916,1,1,0.9997428
2917,0,0,2.026142e-06
2918,0,0,0.38786423
2919,0,0,0.0053018946
2920,0,0,2.3187478e-05
2921,1,1,0.86647177
2922,0,0,4.5044595e-05
2923,0,0,0.0032099616
2924,1,0,4.5044595e-05
2925,0,0,2.0948188e-05
2926,0,0,5.9551394e-06
2927,0,0,3.7266393e-06
2928,0,0,5.9551394e-06
2929,0,0,0.00016865275
2930,1,1,0.99989104
2931,0,0,6.643433e-06
2932,0,0,5.5508026e-06
2933,0,0,3.7931623e-05
2934,0,0,4.5044595e-05
2935,0,0,1.544631e-05
2936,1,1,0.9999895
2937,0,0,2.5612824e-06
2938,0,0,0.00015476662
2939,0,0,4.720623e-05
2940,0,0,1.0129991e-05
2941,0,0,1.8777875e-05
2942,0,0,1.2219076e-05
2943,0,0,0.00020184422
2944,1,1,0.9997154
2945,1,1,0.99696034
2946,0,0,7.016861e-06
2947,0,0,2.48248e-06
2948,0,0,0.00043563012
2949,1,1,0.99135584
2950,0,0,4.4602e-06
2951,0,0,9.818327e-06
2952,0,0,0.00047101185
2953,0,0,0.02120612
2954,0,0,1.020944e-05
2955,0,0,0.0006070756
2956,0,0,2.9944408e-06
2957,0,0,2.1068543e-06
2958,1,0,0.012383785
2959,0,0,1.3738256e-05
2960,0,0,1.520684e-05
2961,0,0,0.0006589401
2962,0,0,0.014227047
2963,0,0,2.373734e-05
2964,0,0,8.597225e-06
2965,0,0,0.00013238186
2966,1,1,0.9999833
2967,1,1,0.99999547
2968,0,0,2.1112483e-05
2969,0,0,2.7478543e-06
2970,0,0,0.001867566
2971,1,1,0.9999918
2972,0,0,1.918313e-06
2973,1,1,0.99999535
2974,1,1,0.99680245
2975,1,1,0.999995
2976,1,1,0.9999968
2977,1,1,0.9633687
2978,1,1,0.9999937
2979,1,1,0.9898303
2980,0,0,2.5612824e-06
2981,0,0,1.9073577e-05
2982,0,0,3.065452e-06
2983,0,0,3.1446623e-05
2984,0,0,0.00012053649
2985,0,1,0.9970073
2986,0,0,0.00033797944
2987,0,0,2.5071593e-05
2988,0,0,2.5215732e-06
2989,0,0,3.0179267e-06
2990,0,0,3.705297e-05
2991,1,1,0.99955755
2992,0,0,2.6220212e-06
2993,0,0,0.00025118678
2994,0,0,9.761566e-05
2995,0,0,4.7850945e-06
2996,1,1,0.99990237
2997,1,0,0.0035657366
2998,0,0,0.0012399962
2999,0,0,8.870127e-06
3000,0,0,3.6403121e-06
3001,0,0,5.380023e-06
3002,0,0,0.00017400544
3003,0,0,3.3405393e-06
3004,1,1,0.9999517
3005,1,1,0.99968493
3006,0,0,2.350365e-06
3007,0,0,3.314543e-06
3008,0,0,2.3187478e-05
3009,0,0,0.00051728135
3010,0,0,1.6701422e-05
3011,0,0,9.442197e-06
3012,1,0,4.0063693e-05
3013,0,0,0.0006878511
3014,0,0,2.295919e-06
3015,0,0,0.018511046
3016,0,0,1.736672e-05
3017,1,1,0.9999958
3018,0,0,0.00023413582
3019,0,0,5.862814e-06
3020,0,0,5.7270026e-06
3021,0,0,8.732611e-06
3022,0,1,0.71552336
3023,0,0,5.694103e-05
3024,0,0,9.295811e-06
3025,0,0,3.6119832e-06
3026,0,0,2.6220212e-06
3027,0,0,0.0039300853
3028,0,0,4.936989e-06
3029,1,1,0.9999417
3030,0,0,2.5215732e-06
3031,0,0,2.5612824e-06
3032,0,0,2.6633118e-06
3033,0,0,4.637873e-06
3034,0,0,9.993032e-05
3035,0,0,2.2427344e-06
3036,0,0,3.4197574e-06
3037,0,0,2.1068543e-06
3038,0,0,2.3139264e-06
3039,0,0,4.898569e-06
3040,0,0,2.1907815e-06
3041,0,0,0.017309096
3042,0,0,6.5917343e-06
3043,0,0,4.637873e-06
3044,0,0,2.1568167e-06
3045,0,0,1.736672e-05
3046,0,0,5.682435e-06
3047,0,0,0.00020662983
3048,0,0,0.013689478
3049,0,0,5.0147346e-06
3050,0,0,1.892515e-05
3051,0,0,4.5659704e-06
3052,0,0,5.1442217e-05
3053,1,0,0.1322902
3054,0,0,0.037397135
3055,0,0,4.4346274e-05
3056,0,0,5.77192e-06
3057,0,0,2.54135e-06
3058,0,0,0.00013342
3059,1,1,0.9998535
3060,0,0,2.3873781e-06
3061,0,0,0.0011649561
3062,1,1,0.99999666
3063,0,0,0.101767845
3064,1,1,0.99993396
3065,0,0,0.00519988
